LEAAUNumber,LEAInstName,LEACategory,LEAIUNumber,LEAIU,LEACountyName,LEAStatus,LEAStatusEffectiveDate,LEAWebAddress,LEAMailingAddressLine1,LEAMailingAddressLine2,LEAMailingCity,LEAMailingState,LEAMailingZipCode,LEAMailingZipCodeExtn,LEALocationAddressLine1,LEALocationAddressLine2,LEALocationCity,LEALocationState,LEALocationZipCode,LEALocationZipCodeExtn,LEAPhoneNumber,LEAPhoneNumberExtn,LEAAdminTitle,LEAAdminSalutation,LEAAdminFirstName,LEAAdminMiddleInitial,LEAAdminLastName,LEAAdminSuffix,LEAAdminPhone,LEAAdminPhoneExtn,SchoolInstCtgyDesc,SchoolAUNNum,SchoolBranchNum,SchoolName,GradeYear,GradeList,GradeCtgy,K4_Half,K4_Full,K5_Half,K5_Full,Grade_1,Grade_2,Grade_3,Grade_4,Grade_5,Grade_6,Elementary_Ungraded,Grade_7,Grade_8,Grade_9,Grade_10,Grade_11,Grade_12,Secondary_Ungraded,SchoolCountyName,SchoolStatus,SchoolStatusEffDate,SchoolWebAddress,SchoolPhone,SchoolPhoneExtn,SchoolMailingAddressLine1,SchoolMailingAddressLine2,SchoolMailingCity,SchoolMailingState,SchoolMailingZipCode,SchoolMailingZipCodeExtn,SchoolLocationAddressLine1,SchoolLocationAddressLine2,SchoolLocationCity,SchoolLocationState,SchoolLocationZipCode,SchoolLocationZipCodeExtn,SchoolAdminTitle,SchoolAdminSalutation,SchoolAdminFirstName,SchoolAdminMiddleInitial,SchoolAdminLastName,SchoolAdminSuffix,CyberSchoolInd,
123465702,North Penn SD,School District,23,Montgomery County IU 23,Montgomery,Open,06/08/1999,http://www.npenn.org,401 E Hancock St,,Lansdale,PA,19446,3960,401 E Hancock St,,Lansdale,PA,19446,3960,(215)368-0400,,Superintendent,Dr,Curtis,R,Dietrich,,(215)853-1057,,Regular School,123465702,7407,Walton Farm El Sch,2015-2016,"K5H,1-6",ELEMENTARY,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Montgomery,Open,07/29/1999,,(215)855-8800,,1610 Allentown Rd,,Lansdale,PA,19446,4064,1610 Allentown Rd,,Lansdale,PA,19446,4064,Principal,Mr,Marc,,Gosselin,,,
119356503,North Pocono SD,School District,19,Northeastern Educational IU 19,Lackawanna,Open,06/08/1999,http://www.npsd.org,701 Church St,,Moscow,PA,18444,9391,701 Church St,,Moscow,PA,18444,9391,(570)842-7659,,Superintendent,Mr,Bryan,,McGraw,,(570)842-7659,,Regular School,119356503,2446,North Pocono HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Lackawanna,Open,10/23/1997,,(570)842-7606,,97 Bochicchio Blvd,,Covington Twp,PA,18444,    ,97 Bochicchio Blvd,,Covington Twp,PA,18444,    ,Principal,Mr,Ronald,,Collins,,,
119356503,North Pocono SD,School District,19,Northeastern Educational IU 19,Lackawanna,Open,06/08/1999,http://www.npsd.org,701 Church St,,Moscow,PA,18444,9391,701 Church St,,Moscow,PA,18444,9391,(570)842-7659,,Superintendent,Mr,Bryan,,McGraw,,(570)842-7659,,Regular School,119356503,5233,North Pocono MS,2015-2016,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Lackawanna,Open,07/08/1997,,(570)842-4588,,701 Church St,,Moscow,PA,18444,9391,701 Church St,,Moscow,PA,18444,9391,Principal,Mr,Edward,,Bugno,,,
119356503,North Pocono SD,School District,19,Northeastern Educational IU 19,Lackawanna,Open,06/08/1999,http://www.npsd.org,701 Church St,,Moscow,PA,18444,9391,701 Church St,,Moscow,PA,18444,9391,(570)842-7659,,Superintendent,Mr,Bryan,,McGraw,,(570)842-7659,,Regular School,119356503,8097,Jefferson El Sch,2015-2016,K5H-3,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lackawanna,Open,07/01/2009,,(570)689-2656,,825 Lions Rd,,Lake Ariel,PA,18436,9039,825 Lions Rd,,Lake Ariel,PA,18436,9039,Principal,Mrs,Judith,,Castrogiovanni,,,
119356503,North Pocono SD,School District,19,Northeastern Educational IU 19,Lackawanna,Open,06/08/1999,http://www.npsd.org,701 Church St,,Moscow,PA,18444,9391,701 Church St,,Moscow,PA,18444,9391,(570)842-7659,,Superintendent,Mr,Bryan,,McGraw,,(570)842-7659,,Regular School,119356503,8098,Moscow El Sch,2015-2016,K5H-3,ELEMENTARY,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lackawanna,Open,07/01/2009,,(570)842-8464,,851 Church St,,Moscow,PA,18444,9345,851 Church St,,Moscow,PA,18444,9345,Principal,Mr,Jeffery,,Hatala,,,
119356503,North Pocono SD,School District,19,Northeastern Educational IU 19,Lackawanna,Open,06/08/1999,http://www.npsd.org,701 Church St,,Moscow,PA,18444,9391,701 Church St,,Moscow,PA,18444,9391,(570)842-7659,,Superintendent,Mr,Bryan,,McGraw,,(570)842-7659,,Regular School,119356503,8099,North Pocono Intmd Sch,2015-2016,4-5,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lackawanna,Open,07/01/2009,,(570)842-7676,,701 Church St,,Moscow,PA,18444,9391,701 Church St,,Moscow,PA,18444,9391,Principal,Mr,Ian,,Farr,,,
129545003,North Schuylkill SD,School District,29,Schuylkill IU 29,Schuylkill,Open,06/08/1999,http://www.northschuylkill.net,15 Academy Lane,,Ashland,PA,17921,9301,15 Academy Lane,,Ashland,PA,17921,9301,(570)874-0466,1100,Superintendent,Dr,Robert,J,Ackell,,(570)874-0466,,Regular School,129545003,3883,North Schuylkill JSHS,2015-2016,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Schuylkill,Open,07/13/1998,http://www.northschuylkill.net,(570)874-0495,,15 Academy Lane Route 61,,Ashland,PA,17921,9301,15 Academy Lane Route 61,,Ashland,PA,17921,9301,Principal,Mr,Ken,,Roseberry,,,
129545003,North Schuylkill SD,School District,29,Schuylkill IU 29,Schuylkill,Open,06/08/1999,http://www.northschuylkill.net,15 Academy Lane,,Ashland,PA,17921,9301,15 Academy Lane,,Ashland,PA,17921,9301,(570)874-0466,1100,Superintendent,Dr,Robert,J,Ackell,,(570)874-0466,,Regular School,129545003,7950,North Schuylkill Elem Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Schuylkill,Open,07/01/2007,http://www.northschuylkill.net,(570)874-3661,,38 Line St,,Ashland,PA,17921,,38 Line St,,Ashland,PA,17921,,Principal,Mr,Keith,,Yarger,,,
108565503,North Star SD,School District,8,Appalachia IU 8,Somerset,Open,09/22/1999,http://www.nscougars.com,1200 Morris Ave,,Boswell,PA,15531,1231,1200 Morris Ave,,Boswell,PA,15531,1231,(814)629-5631,,Superintendent,Mr,Louis,M,Lepley,,(814)629-5631,1102,Regular School,108565503,3988,North Star HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Somerset,Open,07/12/1995,http://www.nscougars.com,(814)629-6651,,400 Ohio St,,Boswell,PA,15531,1237,400 Ohio St,,Boswell,PA,15531,1237,Principal,Mr,Thaddeus,A,Kiesnowski,,,
108565503,North Star SD,School District,8,Appalachia IU 8,Somerset,Open,09/22/1999,http://www.nscougars.com,1200 Morris Ave,,Boswell,PA,15531,1231,1200 Morris Ave,,Boswell,PA,15531,1231,(814)629-5631,,Superintendent,Mr,Louis,M,Lepley,,(814)629-5631,1102,Regular School,108565503,4837,North Star Central El Sch,2015-2016,"PreKH,K5F-4",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Somerset,Open,06/26/1998,http://www.nscougars.com,(814)629-5627,,1215 Morris Ave,,Boswell,PA,15531,1230,1215 Morris Ave,,Boswell,PA,15531,1230,Principal,Mrs,Renee,L,Lepley,,,
108565503,North Star SD,School District,8,Appalachia IU 8,Somerset,Open,09/22/1999,http://www.nscougars.com,1200 Morris Ave,,Boswell,PA,15531,1231,1200 Morris Ave,,Boswell,PA,15531,1231,(814)629-5631,,Superintendent,Mr,Louis,M,Lepley,,(814)629-5631,1102,Regular School,108565503,7259,North Star East MS,2015-2016,"5-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Somerset,Open,05/12/2005,http://www.nscougars.com,(814)893-5616,,3598 Whistler Rd,,Stoystown,PA,15563,,3598 Whistler Rd,,Stoystown,PA,15563,,Principal,Mrs,Cheryl,L,Slade,,,
120484903,Northampton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.nasdschools.org,2014 Laubach Avenue,,Northampton,PA,18067,0118,2014 Laubach Avenue,,Northampton,PA,18067,0118,(610)262-7811,,Superintendent,Mr,Joseph,S,Kovalchik,,(610)262-7811,,Regular School,120484903,3499,Lehigh El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/11/1994,,(610)767-1192,,800 Blue Mountain Dr,,Walnutport,PA,18088,9741,800 Blue Mountain Dr,,Walnutport,PA,18088,9741,Principal,Mrs,Lori,,Kuhns,,,
120484903,Northampton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.nasdschools.org,2014 Laubach Avenue,,Northampton,PA,18067,0118,2014 Laubach Avenue,,Northampton,PA,18067,0118,(610)262-7811,,Superintendent,Mr,Joseph,S,Kovalchik,,(610)262-7811,,Regular School,120484903,3500,Moore El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/08/1993,,(610)837-1859,,2835 Mountain View Dr,,Bath,PA,18014,9333,2835 Mountain View Dr,,Bath,PA,18014,9333,Principal,Mr,Curt,,Dimmick,,,
120484903,Northampton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.nasdschools.org,2014 Laubach Avenue,,Northampton,PA,18067,0118,2014 Laubach Avenue,,Northampton,PA,18067,0118,(610)262-7811,,Superintendent,Mr,Joseph,S,Kovalchik,,(610)262-7811,,Regular School,120484903,3505,Northampton Area HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Northampton,Open,07/02/1999,,(610)262-7812,,1619 Laubach Ave,,Northampton,PA,18067,1517,1619 Laubach Ave,,Northampton,PA,18067,1517,Principal,Mr,Stephen,J,Seier,,,
120484903,Northampton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.nasdschools.org,2014 Laubach Avenue,,Northampton,PA,18067,0118,2014 Laubach Avenue,,Northampton,PA,18067,0118,(610)262-7811,,Superintendent,Mr,Joseph,S,Kovalchik,,(610)262-7811,,Regular School,120484903,5062,George Wolf El Sch,2015-2016,"PreKH,K5F-5",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,06/30/2000,,(610)837-1833,,300 Allen Street,,Bath,PA,18014,,300 Allen Street,,Bath,PA,18014,,Principal,Mr,Stephen,J,Serensits,,,
120484903,Northampton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.nasdschools.org,2014 Laubach Avenue,,Northampton,PA,18067,0118,2014 Laubach Avenue,,Northampton,PA,18067,0118,(610)262-7811,,Superintendent,Mr,Joseph,S,Kovalchik,,(610)262-7811,,Regular School,120484903,5258,Northampton Area MS,2015-2016,"6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,07/02/1999,,(610)262-7817,,1617 Laubach Ave,,Northampton,PA,18067,1517,1617 Laubach Ave,,Northampton,PA,18067,1517,Principal,Mrs,Patrice,,Turner,,,
120484903,Northampton Area SD,School District,20,Colonial IU 20,Northampton,Open,07/26/2000,http://www.nasdschools.org,2014 Laubach Avenue,,Northampton,PA,18067,0118,2014 Laubach Avenue,,Northampton,PA,18067,0118,(610)262-7811,,Superintendent,Mr,Joseph,S,Kovalchik,,(610)262-7811,,Regular School,120484903,7430,Colonel John Siegfried El Sch,2015-2016,K5F-5,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Northampton,Open,04/18/1997,,(610)262-6430,,1677 Lincoln Ave,,Northampton,PA,18067,1540,1677 Lincoln Ave,,Northampton,PA,18067,1540,Principal,Mrs,Carol,,Cunningham,,,
117083004,Northeast Bradford SD,School District,17,BLaST IU 17,Bradford,Open,06/08/1999,http://www.neb.k12.pa.us,526 Panther Lane,,Rome,PA,18837,9505,526 Panther Lane,,Rome,PA,18837,9505,(570)744-2521,,Acting Superintendent,Mr,Donald,C,Butler,,(570)744-2521,,Regular School,117083004,0964,Northeast Bradford JSHS,2015-2016,7-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Bradford,Open,07/13/1998,http://www.neb.k12.pa.us,(570)744-2521,,526 Panther Lane,,Rome,PA,18837,9505,526 Panther Lane,,Rome,PA,18837,9505,Principal,Mr,Gary,,Martell,,,
117083004,Northeast Bradford SD,School District,17,BLaST IU 17,Bradford,Open,06/08/1999,http://www.neb.k12.pa.us,526 Panther Lane,,Rome,PA,18837,9505,526 Panther Lane,,Rome,PA,18837,9505,(570)744-2521,,Acting Superintendent,Mr,Donald,C,Butler,,(570)744-2521,,Regular School,117083004,5209,Northeast Bradford El Sch,2015-2016,K5F-6,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bradford,Open,07/13/1998,http://www.neb.k12.pa.us,(570)744-2521,2243,210 Panther Lane,,Rome,PA,18837,9505,210 Panther Lane,,Rome,PA,18837,9505,Principal,Mrs,Janice,F,Otis,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,4572,Conewago El Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,03/06/1991,,(717)266-1644,,570 Copenhaffer Rd,,York,PA,17404,8388,570 Copenhaffer Rd,,York,PA,17404,8388,Principal,Mr,Thomas,,Shaffer,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,4576,York Haven El Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,10/15/1998,,(717)266-5007,,360 Cassel Rd,PO Box 5,York Haven,PA,17370,0005,360 Cassel Rd,PO Box 5,York Haven,PA,17370,0005,Principal,Mr,Raymond,,March,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,4577,Northeastern SHS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,York,Open,07/09/1998,,(717)266-3644,,300 High St,,Manchester,PA,17345,1518,300 High St,,Manchester,PA,17345,1518,Principal,Mr,Mathew,,Gay,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,4578,Northeastern MS,2015-2016,7-8,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,05/12/2005,,(717)266-3676,,4855 Board Road,,Mount Wolf,PA,17347,    ,4855 Board Road,,Mount Wolf,PA,17347,    ,Principal,Mr,Michael,,Alessandroni,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,5272,Orendorf El Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,06/20/2000,,(717)266-5621,,101 South Hartman Street,,Manchester,PA,17345,,101 South Hartman Street,,Manchester,PA,17345,,Principal,Mr,Devin,,Moyer,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,7375,Mt Wolf El Sch,2015-2016,K5F-3,ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,06/20/2000,,(717)266-6570,,590 Maple Street,PO Box 1013,Mt Wolf,PA,17347,    ,590 Maple Street,PO Box 1013,Mt Wolf,PA,17347,    ,Principal,Dr,Randi,,Payne,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,7644,Spring Forge Intrd Sch,2015-2016,4-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,05/30/2000,,(717)266-9833,,100 South Hartman Street,,Manchester,PA,17345,,100 South Hartman Street,,Manchester,PA,17345,,Principal,Mrs,Elizabeth,,Wolff,,,
112674403,Northeastern York SD,School District,12,Lincoln IU 12,York,Open,06/08/1999,http://www.nesd.k12.pa.us,41 Harding St,,Manchester,PA,17345,1119,41 Harding St,,Manchester,PA,17345,1119,(717)266-3667,,Superintendent,Dr,Shawn,,Minnich,,(717)266-3667,,Regular School,112674403,7962,Shallow Brook Inter Sch,2015-2016,4-6,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,York,Open,07/01/2007,,(717)266-7030,,213 S Hartman St,,Manchester,PA,17345,,213 S Hartman St,,Manchester,PA,17345,,Principal,Ms,Kathleen,,Walker,,,
108056004,Northern Bedford County SD,School District,8,Appalachia IU 8,Bedford,Open,06/08/1999,http://www.nbcsd.org,152 NBC Drive,,Loysburg,PA,16659,9549,152 NBC Drive,,Loysburg,PA,16659,9549,(814)766-2221,,Superintendent,Mr,Todd,B,Beatty,,(814)766-2221,4700,Regular School,108056004,0747,Northern Bedford Co MS/SHS,2015-2016,"6,7-12",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Bedford,Open,07/16/1999,http://www.nbcsd.org,(814)766-2221,4740,152 NBC Dr,,Loysburg,PA,16659,9549,152 NBC Dr,,Loysburg,PA,16659,9549,Principal,Mr,Michael,,O'Dellick,,,
108056004,Northern Bedford County SD,School District,8,Appalachia IU 8,Bedford,Open,06/08/1999,http://www.nbcsd.org,152 NBC Drive,,Loysburg,PA,16659,9549,152 NBC Drive,,Loysburg,PA,16659,9549,(814)766-2221,,Superintendent,Mr,Todd,B,Beatty,,(814)766-2221,4700,Regular School,108056004,7167,Northern Bedford Co El Sch,2015-2016,PreKF-5,ELEMENTARY,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Bedford,Open,07/16/1999,http://www.nbcsd.org,(814)766-2221,4780,217 NBC Dr,,Loysburg,PA,16659,9552,217 NBC Dr,,Loysburg,PA,16659,9552,Principal,Mr,Trevor,M,Replogle,,,
108114503,Northern Cambria SD,School District,8,Appalachia IU 8,Cambria,Open,08/08/2000,http://www.ncsd.k12.pa.us,601 Joseph St,,Northern Cambria,PA,15714,1232,601 Joseph St,,Northern Cambria,PA,15714,1232,(814)948-5481,,Superintendent,Mr,Joseph,K,Kimmel,,(814)948-5481,,Regular School,108114503,6201,Northern Cambria HS,2015-2016,9-12,SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Cambria,Open,08/07/2000,,(814)948-6800,,813 35th St,,Northern Cambria,PA,15714,2023,813 35th St,,Northern Cambria,PA,15714,2023,Principal,Ms,Rebecca,,Pupo,,,
108114503,Northern Cambria SD,School District,8,Appalachia IU 8,Cambria,Open,08/08/2000,http://www.ncsd.k12.pa.us,601 Joseph St,,Northern Cambria,PA,15714,1232,601 Joseph St,,Northern Cambria,PA,15714,1232,(814)948-5481,,Superintendent,Mr,Joseph,K,Kimmel,,(814)948-5481,,Regular School,108114503,6859,Northern Cambria El Sch,2015-2016,"PreKH,K5F-4",ELEMENTARY,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Cambria,Open,08/07/2000,,(814)948-5880,,601 Joseph St,,Northern Cambria,PA,15714,1232,601 Joseph St,,Northern Cambria,PA,15714,1232,Principal,Mr,Thomas,J,Rocco,,,
108114503,Northern Cambria SD,School District,8,Appalachia IU 8,Cambria,Open,08/08/2000,http://www.ncsd.k12.pa.us,601 Joseph St,,Northern Cambria,PA,15714,1232,601 Joseph St,,Northern Cambria,PA,15714,1232,(814)948-5481,,Superintendent,Mr,Joseph,K,Kimmel,,(814)948-5481,,Regular School,108114503,6860,Northern Cambria MS,2015-2016,"5-6,7-8",ELEMENTARY/SECONDARY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Cambria,Open,08/07/2000,,(814)948-5880,,601 Joseph St,,Northern Cambria,PA,15714,1232,601 Joseph St,,Northern Cambria,PA,15714,1232,Principal,Mr,Thomas,J,Rocco,,,
113385003,Northern Lebanon SD,School District,13,Lancaster-Lebanon IU 13,Lebanon,Open,06/08/1999,http://www.norleb.k12.pa.us,345 School Dr,PO Box 100,Fredericksburg,PA,17026,0100,345 School Dr,PO Box 100,Fredericksburg,PA,17026,0100,(717)865-2117,,Superintendent,Dr,Don,L,Bell,,(717)865-2117,2502,Regular School,113385003,2755,Fredericksburg El Sch,2015-2016,1-5,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lebanon,Open,10/15/1998,,(717)865-4107,,119 E Walnut St,PO Box 27,Fredericksburg,PA,17026,0027,119 E Walnut St,PO Box 27,Fredericksburg,PA,17026,0027,Principal,Mr,Trevor,J,Saylor,,,
113385003,Northern Lebanon SD,School District,13,Lancaster-Lebanon IU 13,Lebanon,Open,06/08/1999,http://www.norleb.k12.pa.us,345 School Dr,PO Box 100,Fredericksburg,PA,17026,0100,345 School Dr,PO Box 100,Fredericksburg,PA,17026,0100,(717)865-2117,,Superintendent,Dr,Don,L,Bell,,(717)865-2117,2502,Regular School,113385003,2756,Lickdale El Sch,2015-2016,1-5,ELEMENTARY,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Lebanon,Open,08/01/2000,,(717)865-4012,,40 Fisher Avenue,,Jonestown,PA,17038,9605,40 Fisher Avenue,,Jonestown,PA,17038,9605,Principal,Mr,Trevor,J,Saylor,,,
